0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,labels
-532.767822265625,36.29146194458008,-12.456414222717285,2.3932974338531494,-9.27674388885498,-17.012849807739258,-12.587358474731445,-18.308713912963867,-7.404797554016113,-11.611943244934082,-11.469154357910156,-5.628533840179443,-11.502283096313477,-6.623816967010498,-13.258780479431152,-9.532676696777344,-5.304266929626465,0.3182622790336609,-1.4453238248825073,9.150943756103516,16.63028354891246,18.44370652247723,18.893920001365508,16.697355702713924,18.177654016086063,18.185857233824592,42.99171729009286,happy
-356.191095353258,17.647903308155747,-0.8343167431252279,0.40033060833681844,-5.230869071989499,-9.411763170806292,-8.601527482834438,-7.210547739975866,-7.473675685018626,-4.585968933368546,-6.115373031773423,-4.525878416603093,-5.9752734772763665,-5.370467578889767,-7.796553767037761,-6.624098256993699,-2.3029712390882007,0.6312636012096129,3.1244956286812218,8.295476840099674,11.545396131834057,16.139029819337225,16.69303379706552,14.69194673971948,15.512961668625316,14.875658886880725,14.399097496730773,happy
-583.7855224609375,35.020389556884766,-13.492445945739746,-0.7868720293045044,-13.562752723693848,-19.058944702148438,-16.200428009033203,-17.727890014648438,-7.049835681915283,-11.879328727722168,-10.9727783203125,-6.890864849090576,-12.448415756225586,-8.623847961425781,-14.540814399719238,-6.971116065979004,-1.7819719314575195,0.8061304092407227,1.9365112781524658,10.378007888793945,17.414600649104443,19.418308658301815,20.43807990737784,17.985309500839787,19.355748139342253,19.596703472734664,46.024076171502465,happy
-364.74603271484375,12.773066520690918,-42.150997161865234,-2.104994773864746,-14.157267570495605,-24.744447708129883,-5.762247562408447,-22.255321502685547,-6.292102813720703,-2.8423564434051514,-8.824210166931152,14.927168846130371,9.123847961425781,16.23077964782715,1.3923687934875488,-1.7928847074508667,-2.61272931098938,3.262829303741455,-2.1853837966918945,-3.509808301925659,13.989832065303391,13.067146181139302,19.922791480056276,17.790306015618224,18.647298740089113,21.02211755418489,45.660267469217615,fear
-219.7747329027209,10.89731563724729,-20.433018462446835,-4.5261196973449715,-7.5803730764138075,-11.254851730983068,-4.980663425141633,-11.131342711260439,-5.698030425290956,-3.1952841607073657,-0.9606846471771365,9.447885074875392,9.17048180943269,8.476948117640939,3.6578941357367656,-3.495848080435738,-1.5375355354889313,1.228013163478904,-2.572128823386268,-3.080496786619452,10.41227813925257,11.262701234920748,17.506226357784026,15.653675107846825,16.874115188912132,15.998954276658015,13.944303314563742,fear
-425.8697204589844,9.404939651489258,-46.72053527832031,-1.4922399520874023,-19.078338623046875,-25.113651275634766,-7.9902191162109375,-23.737821578979492,-2.714613199234009,-5.207250595092773,-4.646122455596924,18.62183952331543,11.17619800567627,14.752997398376465,-4.264753341674805,-2.8906819820404053,-2.92329740524292,2.972025156021118,-5.97185754776001,-3.956300735473633,14.889849636437932,13.995274438792755,21.154397960886833,20.056893888599816,20.842340367379666,22.266274725609286,48.622168741884146,fear
-696.5208129882812,56.856292724609375,7.517929553985596,3.9244415760040283,-9.208450317382812,-2.6340036392211914,-11.76411247253418,-12.679535865783691,-5.884411811828613,-3.7601847648620605,-3.7229907512664795,-6.241910457611084,-5.498293876647949,-2.505345344543457,-6.974294185638428,-4.6892008781433105,-3.324843168258667,-6.115522384643555,-6.681160926818848,-2.321815013885498,19.447978978209242,18.50158965133861,18.527209203517756,16.734653307587383,18.05626850886553,16.688016928919335,42.93334097688283,calm
-512.0390657189995,13.585164819311437,9.870408659965358,1.755952439494842,-2.2433244077969015,-2.3096737694675915,-7.639973892637293,-7.139844621635313,-5.448819638438383,-1.635457907178645,-2.804305147446957,-3.13617336135817,-2.968324253381996,-3.6139265080398806,-4.000995954725981,-2.9446762340984893,-2.789368013925736,-4.236595713713898,-4.159231554882393,-3.977802958491035,15.222260469764038,14.888558685219277,16.290014583816927,14.680841539261143,14.945870169240708,14.091692219507552,13.903034604667177,calm
-749.892822265625,51.89839553833008,6.845968723297119,2.3814258575439453,-11.684083938598633,-4.02924919128418,-15.98438549041748,-13.739049911499023,-6.77399206161499,-3.716610908508301,-5.940089702606201,-7.491549015045166,-5.281717300415039,-2.612185001373291,-6.964003086090088,-4.006566524505615,-3.130725860595703,-8.24513053894043,-4.538957595825195,-2.836414098739624,20.739879025721457,19.594342170938702,19.656688480326785,18.41598199074105,19.6348609900986,18.50665111206651,46.440127579775,calm
-292.1503601074219,28.766324996948242,-47.3775634765625,-2.6910481452941895,-30.968107223510742,-29.691116333007812,-6.224798679351807,-23.391454696655273,-8.251511573791504,-4.003255844116211,-5.993824005126953,8.397184371948242,-2.1234090328216553,13.514687538146973,0.7679887413978577,4.888607025146484,-2.723360300064087,0.27564430236816406,-3.252819299697876,2.443162441253662,15.016082475111762,13.19787623767278,19.394975149035062,18.02546574925012,19.00367881532986,21.077089233693442,45.68813975671741,angry
-146.51335435765643,12.353071624790546,-14.951508813513776,-6.438936881847753,-10.988040453470486,-10.878975286414496,-2.3558297810301103,-5.892598869164009,-5.492282154084901,-1.8066921483222926,-0.4922194337915756,3.7613157576063467,3.3884055833086766,5.289213677056278,4.453628843892609,1.3370431032498944,0.12810723749893738,-0.9467913756331889,-2.2577227346353896,1.120337885983041,10.202529641666754,10.983212119559244,16.245117563630433,15.658464188788495,15.887797821331905,15.340682295952076,13.638567641982965,angry
-342.2618713378906,23.06038475036621,-50.52040100097656,-3.8075809478759766,-35.65841293334961,-28.470359802246094,-8.317269325256348,-25.420108795166016,-7.3290791511535645,-5.818244457244873,-2.8710522651672363,8.754322052001953,1.3301167488098145,14.788825035095215,-0.1277395784854889,4.5111403465271,-3.8783931732177734,-0.12984482944011688,-3.5192337036132812,3.8399951457977295,16.33786219454406,14.68713768809534,20.98730543438816,20.75905008454405,20.61100809561824,23.05291342833201,49.71310543241914,angry
-284.4821472167969,29.07076072692871,-52.912841796875,-16.660966873168945,-35.19186019897461,-27.04690170288086,-6.241767406463623,-30.012466430664062,-5.7977681159973145,-5.052357196807861,-1.7050648927688599,8.566976547241211,-3.0066137313842773,9.283500671386719,-6.207644462585449,3.826589584350586,3.01373028755188,4.6981425285339355,-1.8144607543945312,1.0738210678100586,15.05814735578125,16.022655851879318,21.523269855089374,18.14801747469351,19.119153172297132,21.843548604131783,44.62188038350592,angry
-164.83043754784958,18.322224659041833,-24.010760463204583,-9.326722380698772,-18.15384588015007,-13.427874261538818,-2.536413152598431,-12.02190327143687,-3.6157430327338678,1.264629221248383,3.004162687121916,6.69268198898344,2.495310107711609,2.558814861932377,-1.1295316929173689,-0.4048856207178287,3.032722455207288,1.6427002658291305,-1.8861610567827085,0.0657132665175484,10.445982890868178,11.55358750710153,18.41616973818772,16.533160455457953,16.367852723145806,16.46409489176908,13.798420581561466,angry
-342.0187072753906,29.021072387695312,-62.47975158691406,-19.361074447631836,-42.62974548339844,-26.222620010375977,-8.781145095825195,-32.9871826171875,-2.8549177646636963,-4.786416053771973,1.3602310419082642,7.468587398529053,-2.1898128986358643,7.519653797149658,-7.678216457366943,6.531821250915527,1.8181575536727905,3.249711036682129,-3.8324549198150635,4.009881496429443,16.038486489278736,16.733159897458588,23.020478164200842,20.168793509566765,21.17773045761515,23.335137336828875,48.249498493017036,angry
-697.38232421875,61.34642028808594,10.214849472045898,9.513121604919434,-8.285598754882812,-7.7170023918151855,-7.642138481140137,-11.702584266662598,-4.7916412353515625,-3.304809331893921,-3.0091781616210938,-10.031041145324707,-4.30491828918457,-4.7638421058654785,-8.991703033447266,-3.9189531803131104,-6.088245391845703,-5.666416645050049,-7.474213600158691,-3.5446014404296875,21.573468586982443,15.180137299363198,15.539907534041049,15.018423312079337,16.303876286223606,16.950492820678832,43.27527380938733,calm
-654.364051266575,47.73744319664183,12.80593580810959,7.199321536550146,-7.160212438880435,-7.945213059146618,-7.538278596759783,-10.134856544495245,-5.683690121682871,-2.7887312062183605,-3.3893841710502395,-8.89756461699831,-4.067001326519202,-5.611190399388685,-8.133837385168734,-4.140340969167244,-5.407126761488258,-5.824394057938179,-6.181427530870742,-4.1973650125810105,20.10909933638054,14.667024087993365,14.920636509938946,14.497210370621369,15.77905284523703,15.512691670865118,15.305257979162471,calm
